id,x,y,plot,species,height_cm,elevation,slope,twi,distance_m,mpb_class,fire_class
305,524168.88,5447034.85,3,Pinus_contorta,15,1274,23.1,7.33,36.9,0,2
306,524266.57,5446919.91,3,Pinus_contorta,10,1241,24.4,5.2,80.3,0,2
307,524180.0,5447000.45,3,Pinus_contorta,20,1276,22.0,1.58,56.6,0,4
308,524171.79,5446915.28,3,Pinus_contorta,25,1301,24.7,4.85,40.2,0,2
309,524171.79,5446915.28,3,Pinus_contorta,24,1301,24.7,4.85,40.2,0,2
310,524190.0,5446957.59,3,Pinus_contorta,15,1273,23.5,5.41,68.4,0,2
311,524215.34,5446900.02,3,Pinus_contorta,9,1284,24.2,6.29,48.3,0,2
312,524165.42,5446896.39,3,Pinus_contorta,29,1301,24.7,4.85,10.1,0,2
313,524173.12,5446954.95,3,Pinus_contorta,10,1284,22.3,5.35,39.9,0,3
314,524173.12,5446954.95,3,Pinus_contorta,9,1284,22.3,5.35,39.9,0,3
315,524172.93,5446921.55,3,Pinus_contorta,11,1290,22.7,5.53,43.9,0,2
316,524165.79,5446945.84,3,Pinus_contorta,8,1290,22.7,5.53,35.0,0,3
317,524362.14,5446958.31,3,Pinus_contorta,16,1195,21.3,5.46,35.0,0,4
318,524291.65,5446896.15,3,Pinus_contorta,30,1241,21.1,4.67,31.0,0,2
319,524168.86,5446945.87,3,Pinus_contorta,10,1290,22.7,5.53,35.8,0,3
320,524193.91,5446900.76,3,Pinus_contorta,12,1292,24.4,5.61,40.8,0,2
321,524349.46,5446885.36,3,Pinus_contorta,9,1228,19.0,6.02,65.1,0,4
322,524167.85,5446950.29,3,Pinus_contorta,16,1284,22.3,5.35,37.0,0,3
323,524200.21,5446905.34,3,Pinus_contorta,13,1292,24.4,5.61,81.8,0,3
324,524215.61,5446905.81,3,Pinus_contorta,12,1284,24.2,6.29,92.0,0,3
325,524166.61,5446940.1,3,Pinus_contorta,28,1290,22.7,5.53,33.4,0,3
326,524211.32,5446906.45,3,Pinus_contorta,12,1284,24.2,6.29,89.7,0,3
327,524214.18,5446906.29,3,Pinus_contorta,26,1284,24.2,6.29,92.0,0,3
328,524198.25,5446950.39,3,Pinus_contorta,34,1273,23.5,5.41,67.8,0,2
329,524200.58,5446896.79,3,Pinus_contorta,18,1292,24.4,5.61,40.8,0,2
330,524275.78,5446916.53,3,Pinus_contorta,30,1250,21.0,5.84,30.1,0,2
331,524200.58,5446896.79,3,Pinus_contorta,20,1292,24.4,5.61,40.8,0,2
332,524193.91,5446900.76,3,Pinus_contorta,22,1292,24.4,5.61,40.8,0,2
333,524165.05,5446949.68,3,Pinus_contorta,40,1284,22.3,5.35,36.2,0,3
334,524191.29,5446898.03,3,Pinus_contorta,14,1292,24.4,5.61,38.3,0,2
335,524191.29,5446898.03,3,Pinus_contorta,14,1292,24.4,5.61,38.3,0,2
336,524176.42,5446895.65,3,Pinus_contorta,32,1301,24.7,4.85,11.5,0,2
337,524201.64,5446888.27,3,Pinus_contorta,20,1292,24.4,5.61,37.0,0,2
338,524209.82,5446922.69,3,Pinus_contorta,25,1272,24.7,5.46,104.5,0,3
339,524181.77,5446892.0,3,Pinus_contorta,12,1301,24.7,4.85,11.5,0,2
340,524189.39,5446987.09,3,Pinus_contorta,12,1265,22.9,1.59,54.1,0,3
341,524183.04,5446987.78,3,Pinus_contorta,13,1276,22.0,1.58,52.9,0,3
342,524338.14,5446919.11,3,Pinus_contorta,9,1214,22.6,5.7,52.9,0,4
343,524205.26,5446936.45,3,Pinus_contorta,15,1272,24.7,5.46,114.7,0,3
344,524168.96,5447070.17,3,Pinus_contorta,20,1268,26.7,0.24,35.3,0,2
345,524340.07,5446885.39,3,Pinus_contorta,20,1233,19.4,6.05,66.0,0,4
346,524306.44,5446913.33,3,Pinus_contorta,20,1230,21.0,5.85,60.3,0,4
347,524190.02,5447004.34,3,Pinus_contorta,10,1265,22.9,1.59,60.3,0,4
348,524360.59,5446886.39,3,Pinus_contorta,40,1228,19.0,6.02,64.3,0,4
349,524346.37,5446896.64,3,Pinus_contorta,47,1218,21.9,5.89,61.1,0,4
350,524172.93,5446983.68,3,Pinus_contorta,15,1276,22.0,1.58,27.2,0,2
351,524166.42,5446948.12,3,Pinus_contorta,19,1284,22.3,5.35,35.8,0,3
352,524204.84,5446896.84,3,Pinus_contorta,28,1284,24.2,6.29,42.7,0,2
353,524318.72,5446896.02,3,Pinus_contorta,37,1230,21.0,5.85,64.3,0,4
354,524195.69,5446888.46,3,Pinus_contorta,22,1292,24.4,5.61,12.6,0,2
355,524224.42,5446888.72,3,Pinus_contorta,33,1284,24.2,6.29,47.7,0,2
356,524168.86,5446913.19,3,Pinus_contorta,33,1301,24.7,4.85,13.7,0,2
357,524175.6,5446915.36,3,Pinus_contorta,33,1301,24.7,4.85,75.0,0,3
358,524175.5,5446936.77,3,Pinus_contorta,12,1290,22.7,5.53,52.7,0,2
359,524170.07,5446953.52,3,Pinus_contorta,11,1284,22.3,5.35,107.9,0,3
360,524195.32,5446897.0,3,Pinus_contorta,8,1292,24.4,5.61,38.9,0,2
361,524166.42,5446948.12,3,Pinus_contorta,8,1284,22.3,5.35,35.8,0,3
362,524204.84,5446896.84,3,Pinus_contorta,10,1284,24.2,6.29,42.7,0,2
363,524358.71,5446891.03,3,Pinus_contorta,24,1218,21.9,5.89,62.3,0,4
364,524195.69,5446888.46,3,Pinus_contorta,24,1292,24.4,5.61,12.6,0,2
365,524192.83,5446888.61,3,Pinus_contorta,24,1292,24.4,5.61,12.1,0,2
366,524198.38,5446897.03,3,Pinus_contorta,24,1292,24.4,5.61,40.2,0,2
367,524169.2,5446904.75,3,Pinus_contorta,25,1301,24.7,4.85,12.1,0,2
368,524166.4,5446904.14,3,Pinus_contorta,25,1301,24.7,4.85,11.7,0,2
369,524178.3,5446940.55,3,Pinus_contorta,23,1290,22.7,5.53,55.9,0,2
370,524188.78,5446897.85,3,Pinus_contorta,23,1292,24.4,5.61,37.0,0,2
371,524354.53,5446892.09,3,Pinus_contorta,23,1218,21.9,5.89,62.3,0,4
372,524175.15,5446890.94,3,Pinus_contorta,23,1301,24.7,4.85,10.3,0,2
373,524167.38,5446928.49,3,Pinus_contorta,23,1290,22.7,5.53,45.2,0,2
374,524183.44,5446928.14,3,Pinus_contorta,23,1290,22.7,5.53,92.0,0,3
375,524192.96,5446927.98,3,Pinus_contorta,23,1281,23.5,4.72,98.8,0,3
376,524187.09,5446927.35,3,Pinus_contorta,15,1281,23.5,4.72,94.3,0,3
377,524167.59,5446900.04,3,Pinus_contorta,15,1301,24.7,4.85,11.0,0,2
378,524188.67,5446928.62,3,Pinus_contorta,15,1281,23.5,4.72,96.6,0,3
379,524191.53,5446928.46,3,Pinus_contorta,15,1281,23.5,4.72,97.7,0,3
380,524181.11,5446924.09,3,Pinus_contorta,15,1290,22.7,5.53,87.5,0,3
381,524181.11,5446924.09,3,Pinus_contorta,15,1290,22.7,5.53,87.5,0,3
382,524172.35,5446939.39,3,Pinus_contorta,14,1290,22.7,5.53,95.4,0,3
383,524166.61,5446914.68,3,Pinus_contorta,14,1301,24.7,4.85,13.7,0,2
384,524182.83,5446891.13,3,Pinus_contorta,14,1301,24.7,4.85,11.2,0,2
385,524170.13,5446938.91,3,Pinus_contorta,14,1290,22.7,5.53,94.3,0,3
386,524168.7,5446890.92,3,Pinus_contorta,14,1301,24.7,4.85,9.4,0,2
387,524178.73,5446926.63,3,Pinus_contorta,14,1290,22.7,5.53,87.5,0,3
388,524166.85,5446938.41,3,Pinus_contorta,19,1290,22.7,5.53,90.9,0,3
389,524166.32,5446914.68,3,Pinus_contorta,19,1301,24.7,4.85,13.7,0,2
390,524181.27,5446888.59,3,Pinus_contorta,19,1301,24.7,4.85,10.6,0,2
391,524166.32,5446914.68,3,Pinus_contorta,19,1301,24.7,4.85,13.7,0,2
392,524181.27,5446888.59,3,Pinus_contorta,19,1301,24.7,4.85,10.6,0,2
393,524186.45,5446887.85,3,Pinus_contorta,19,1292,24.4,5.61,11.2,0,2
394,524175.74,5446901.63,3,Pinus_contorta,8,1301,24.7,4.85,12.4,0,2
395,524181.43,5446899.7,3,Pinus_contorta,8,1301,24.7,4.85,35.8,0,2
396,524180.42,5446904.12,3,Pinus_contorta,8,1301,24.7,4.85,37.7,0,2
397,524308.16,5446921.53,3,Pinus_contorta,8,1223,22.4,4.66,57.0,0,4
398,524173.04,5446920.76,3,Pinus_contorta,8,1290,22.7,5.53,43.3,0,2
399,524279.72,5446942.19,3,Pinus_contorta,8,1241,24.4,5.2,57.4,0,4
400,524173.04,5446920.76,3,Pinus_contorta,16,1290,22.7,5.53,43.3,0,2
401,524322.37,5446885.84,3,Pinus_contorta,10,1240,19.9,6.07,66.8,0,4
402,524173.94,5446976.64,3,Pinus_contorta,9,1284,22.3,5.35,26.1,0,2
403,524359.05,5446897.07,3,Pinus_contorta,12,1218,21.9,5.89,59.8,0,4
404,524167.01,5446974.31,3,Pinus_contorta,26,1284,22.3,5.35,24.7,0,2
405,524215.11,5446894.57,3,Pinus_contorta,11,1284,24.2,6.29,45.8,0,2
406,524164.68,5446962.54,3,Pinus_contorta,15,1284,22.3,5.35,40.3,0,3
407,524174.15,5447010.93,3,Pinus_contorta,11,1274,23.1,7.33,32.6,0,2
408,524171.66,5446970.42,3,Pinus_contorta,10,1284,22.3,5.35,24.5,0,2
409,524175.05,5447030.46,3,Pinus_contorta,18,1274,23.1,7.33,66.0,0,3
410,524171.03,5447076.65,3,Pinus_contorta,17,1258,27.1,6.83,34.4,0,2
411,524172.3,5447022.2,3,Pinus_contorta,21,1274,23.1,7.33,34.6,0,2
412,524166.32,5446977.65,3,Pinus_contorta,17,1284,22.3,5.35,25.2,0,2
413,524173.62,5447055.7,3,Pinus_contorta,26,1268,26.7,0.24,35.3,0,2
414,524169.28,5447027.73,3,Pinus_contorta,8,1274,23.1,7.33,35.3,0,2
415,524215.11,5446894.57,3,Pinus_contorta,15,1284,24.2,6.29,45.8,0,2
416,524167.53,5446962.38,3,Pinus_contorta,17,1284,22.3,5.35,40.7,0,3
417,524172.19,5446914.75,3,Pinus_contorta,6,1301,24.7,4.85,40.2,0,2
418,524180.18,5446954.26,3,Pinus_contorta,11,1284,22.3,5.35,63.4,0,2
419,524184.68,5446890.02,3,Pinus_contorta,10,1292,24.4,5.61,11.5,0,2
420,524169.55,5447006.67,3,Pinus_contorta,18,1276,22.0,1.58,31.3,0,2
421,524167.59,5446984.58,3,Pinus_contorta,14,1276,22.0,1.58,26.8,0,2
422,524191.45,5446914.33,3,Pinus_contorta,13,1292,24.4,5.61,84.1,0,3
423,524331.89,5446894.33,3,Pinus_contorta,15,1224,20.8,5.83,63.5,0,4
424,524166.74,5447004.34,3,Pinus_contorta,10,1276,22.0,1.58,30.4,0,2
425,524174.89,5446970.63,3,Pinus_contorta,9,1284,22.3,5.35,25.0,0,2
426,524213.89,5446888.19,3,Pinus_contorta,10,1284,24.2,6.29,42.0,0,2
427,524216.75,5446888.03,3,Pinus_contorta,8,1284,24.2,6.29,43.3,0,2
428,524167.43,5446963.31,3,Pinus_contorta,6,1284,22.3,5.35,41.1,0,3
429,524166.11,5447012.65,3,Pinus_contorta,11,1274,23.1,7.33,31.9,0,2
430,524212.3,5446886.92,3,Pinus_contorta,12,1284,24.2,6.29,40.8,0,2
431,524216.75,5446888.03,3,Pinus_contorta,10,1284,24.2,6.29,43.3,0,2
432,524218.18,5446887.56,3,Pinus_contorta,18,1284,24.2,6.29,43.9,0,2
433,524212.3,5446886.92,3,Pinus_contorta,32,1284,24.2,6.29,40.8,0,2
434,524168.73,5446929.73,3,Pinus_contorta,16,1290,22.7,5.53,46.4,0,2
435,524166.69,5447030.43,3,Pinus_contorta,22,1274,23.1,7.33,35.8,0,2
436,524213.89,5446888.19,3,Pinus_contorta,7,1284,24.2,6.29,42.0,0,2
437,524216.75,5446888.03,3,Pinus_contorta,6,1284,24.2,6.29,43.3,0,2
438,524166.63,5446999.42,3,Pinus_contorta,13,1276,22.0,1.58,29.5,0,2
439,524210.08,5446892.0,3,Pinus_contorta,16,1284,24.2,6.29,42.0,0,2
440,524179.2,5446888.8,3,Pinus_contorta,27,1301,24.7,4.85,10.3,0,2
441,524175.47,5446918.7,3,Pinus_contorta,13,1290,22.7,5.53,78.4,0,3
442,524170.29,5446959.18,3,Pinus_contorta,30,1284,22.3,5.35,40.3,0,3
443,524170.29,5446889.14,3,Pinus_contorta,21,1301,24.7,4.85,9.4,0,2
444,524165.5,5446884.78,3,Pinus_contorta,12,1312,23.6,5.75,7.9,0,2
445,524169.31,5446899.04,3,Pinus_contorta,13,1301,24.7,4.85,11.0,0,2
446,524170.71,5446938.91,3,Pinus_contorta,29,1290,22.7,5.53,94.3,0,3
447,524174.84,5447000.88,3,Pinus_contorta,17,1276,22.0,1.58,30.6,0,2
448,524169.28,5446979.18,3,Pinus_contorta,15,1276,22.0,1.58,25.9,0,2
449,524188.73,5446952.3,3,Pinus_contorta,16,1273,23.5,5.41,65.3,0,2
450,524251.62,5446917.59,3,Pinus_contorta,13,1253,26.0,6.78,130.6,0,3
451,524357.36,5446921.51,3,Pinus_contorta,9,1206,23.5,5.75,50.1,0,4
452,524170.29,5446959.18,3,Pinus_contorta,9,1284,22.3,5.35,40.3,0,3
453,524178.49,5446901.47,3,Pinus_contorta,18,1301,24.7,4.85,12.8,0,2
454,524170.29,5446889.14,3,Pinus_contorta,12,1301,24.7,4.85,9.4,0,2
455,524166.26,5446916.82,3,Pinus_contorta,11,1290,22.7,5.53,13.9,0,2
456,524169.31,5446899.04,3,Pinus_contorta,23,1301,24.7,4.85,11.0,0,2
457,524170.71,5446938.91,3,Pinus_contorta,15,1290,22.7,5.53,94.3,0,3
458,524170.29,5446889.14,3,Pinus_contorta,26,1301,24.7,4.85,9.4,0,2
459,524166.26,5446916.82,3,Pinus_contorta,15,1290,22.7,5.53,13.9,0,2
460,524172.96,5446893.61,3,Pinus_contorta,6,1301,24.7,4.85,10.6,0,2
461,524166.95,5446884.78,3,Pinus_contorta,11,1312,23.6,5.75,8.1,0,2
462,524170.71,5446938.91,3,Pinus_contorta,19,1290,22.7,5.53,94.3,0,3
463,524170.87,5446988.44,3,Pinus_contorta,15,1276,22.0,1.58,27.9,0,2
464,524168.94,5446932.48,3,Pinus_contorta,11,1290,22.7,5.53,48.3,0,2
465,524189.26,5446931.4,3,Pinus_contorta,6,1281,23.5,4.72,98.8,0,3
466,524351.26,5446926.26,3,Pinus_contorta,16,1206,23.5,5.75,48.9,0,4
467,524351.21,5446911.39,3,Pinus_contorta,7,1218,21.9,5.89,54.6,0,4
468,524274.16,5446897.56,3,Pinus_contorta,12,1250,21.0,5.84,27.7,0,2
469,524178.36,5446891.68,3,Pinus_contorta,19,1301,24.7,4.85,10.8,0,2
470,524168.38,5446884.65,3,Pinus_contorta,28,1312,23.6,5.75,8.3,0,2
471,524166.37,5446945.84,3,Pinus_contorta,14,1290,22.7,5.53,35.0,0,3
472,524165.79,5446990.61,3,Pinus_contorta,11,1276,22.0,1.58,27.7,0,2
473,524215.74,5446893.93,3,Pinus_contorta,13,1284,24.2,6.29,45.8,0,2
474,524172.83,5446914.12,3,Pinus_contorta,9,1301,24.7,4.85,40.2,0,2
475,524166.03,5446890.86,3,Pinus_contorta,17,1301,24.7,4.85,9.2,0,2
476,524173.04,5446945.84,3,Pinus_contorta,21,1290,22.7,5.53,102.2,0,3
477,524172.06,5446908.78,3,Pinus_contorta,10,1301,24.7,4.85,37.0,0,2
478,524178.36,5446891.68,3,Pinus_contorta,9,1301,24.7,4.85,10.8,0,2
479,524206.22,5446894.09,3,Pinus_contorta,13,1284,24.2,6.29,41.4,0,2
480,524168.38,5446884.65,3,Pinus_contorta,15,1312,23.6,5.75,8.3,0,2
481,524166.37,5446945.84,3,Pinus_contorta,15,1290,22.7,5.53,35.0,0,3
482,524215.74,5446893.93,3,Pinus_contorta,27,1284,24.2,6.29,45.8,0,2
483,524173.04,5446945.84,3,Pinus_contorta,19,1290,22.7,5.53,102.2,0,3
484,524168.59,5446905.55,3,Pinus_contorta,14,1301,24.7,4.85,12.1,0,2
485,524171.29,5446953.78,3,Pinus_contorta,16,1284,22.3,5.35,39.1,0,3
486,524192.17,5446917.43,3,Pinus_contorta,27,1281,23.5,4.72,87.5,0,3
487,524198.6,5446901.71,3,Pinus_contorta,10,1292,24.4,5.61,42.7,0,2
488,524172.88,5446955.05,3,Pinus_contorta,10,1284,22.3,5.35,39.5,0,3
489,524165.79,5446965.08,3,Pinus_contorta,10,1284,22.3,5.35,22.9,0,2
490,524172.83,5446914.12,3,Pinus_contorta,10,1301,24.7,4.85,40.2,0,2
491,524173.04,5446945.84,3,Pinus_contorta,10,1290,22.7,5.53,102.2,0,3
492,524201.69,5446917.27,3,Pinus_contorta,10,1281,23.5,4.72,94.3,0,3
493,524164.99,5446936.48,3,Pinus_contorta,10,1290,22.7,5.53,88.6,0,3
494,524167.61,5446907.08,3,Pinus_contorta,10,1301,24.7,4.85,12.4,0,2
495,524175.23,5446896.08,3,Pinus_contorta,5,1301,24.7,4.85,11.2,0,2
496,524222.89,5446903.62,3,Pinus_contorta,5,1284,24.2,6.29,53.3,0,2
497,524200.26,5446917.74,3,Pinus_contorta,5,1281,23.5,4.72,93.2,0,3
498,524169.1,5446921.55,3,Pinus_contorta,5,1290,22.7,5.53,42.7,0,2
499,524168.62,5446918.38,3,Pinus_contorta,5,1290,22.7,5.53,14.6,0,2
500,524167.8,5446927.61,3,Pinus_contorta,5,1290,22.7,5.53,45.2,0,2
501,524185.18,5446912.14,3,Pinus_contorta,5,1292,24.4,5.61,78.4,0,3
502,524188.04,5446911.98,3,Pinus_contorta,8,1292,24.4,5.61,80.7,0,3
503,524168.62,5446918.38,3,Pinus_contorta,10,1290,22.7,5.53,14.6,0,2
504,524171.48,5446918.22,3,Pinus_contorta,10,1290,22.7,5.53,41.4,0,2
505,524169.1,5446921.55,3,Pinus_contorta,10,1290,22.7,5.53,42.7,0,2
506,524168.62,5446918.38,3,Pinus_contorta,10,1290,22.7,5.53,14.6,0,2
507,524171.48,5446918.22,3,Pinus_contorta,10,1290,22.7,5.53,41.4,0,2
508,524185.66,5446915.31,3,Pinus_contorta,10,1292,24.4,5.61,81.8,0,3
509,524188.04,5446911.98,3,Pinus_contorta,15,1292,24.4,5.61,80.7,0,3
510,524166.24,5446901.13,3,Pinus_contorta,15,1301,24.7,4.85,11.0,0,2
511,524353.5,5446899.12,3,Pinus_contorta,15,1218,21.9,5.89,59.4,0,4
512,524170.18,5446997.09,3,Pinus_contorta,15,1276,22.0,1.58,29.5,0,2
513,524181.5,5446940.58,3,Pinus_contorta,15,1290,22.7,5.53,56.5,0,2
514,524168.06,5446959.2,3,Pinus_contorta,15,1284,22.3,5.35,39.9,0,3
515,524211.19,5446894.54,3,Pinus_contorta,15,1284,24.2,6.29,43.9,0,2
516,524205.32,5446893.91,3,Pinus_contorta,15,1284,24.2,6.29,41.4,0,2
517,524172.51,5446960.32,3,Pinus_contorta,5,1284,22.3,5.35,41.5,0,3
518,524188.07,5446890.15,3,Pinus_contorta,15,1292,24.4,5.61,11.9,0,2
519,524170.39,5446953.6,3,Pinus_contorta,15,1284,22.3,5.35,107.9,0,3
520,524206.9,5446895.18,3,Pinus_contorta,15,1284,24.2,6.29,42.7,0,2
521,524170.34,5446884.3,3,Pinus_contorta,15,1312,23.6,5.75,8.5,0,2
522,524190.24,5446899.78,3,Pinus_contorta,15,1292,24.4,5.61,38.9,0,2
523,524361.43,5446970.89,3,Pinus_contorta,15,1195,21.3,5.46,16.6,0,2
524,524173.94,5446959.84,3,Pinus_contorta,15,1284,22.3,5.35,41.5,0,3
525,524168.06,5446959.2,3,Pinus_contorta,15,1284,22.3,5.35,39.9,0,3
526,524172.51,5446960.32,3,Pinus_contorta,15,1284,22.3,5.35,41.5,0,3
527,524166.21,5447020.38,3,Pinus_contorta,15,1274,23.1,7.33,33.5,0,2
528,524181.5,5446940.58,3,Pinus_contorta,15,1290,22.7,5.53,56.5,0,2
529,524166.74,5446954.39,3,Pinus_contorta,15,1284,22.3,5.35,37.9,0,3
530,524191.98,5446897.87,3,Pinus_contorta,15,1292,24.4,5.61,38.3,0,2
531,524197.38,5446895.33,3,Pinus_contorta,22,1292,24.4,5.61,38.9,0,2
532,524211.19,5446894.54,3,Pinus_contorta,22,1284,24.2,6.29,43.9,0,2
533,524205.32,5446893.91,3,Pinus_contorta,22,1284,24.2,6.29,41.4,0,2
534,524172.51,5446960.32,3,Pinus_contorta,22,1284,22.3,5.35,41.5,0,3
535,524206.9,5446895.18,3,Pinus_contorta,22,1284,24.2,6.29,42.7,0,2
536,524170.34,5446884.3,3,Pinus_contorta,51,1312,23.6,5.75,8.5,0,2
537,524171.21,5446901.68,3,Pinus_contorta,51,1301,24.7,4.85,11.9,0,2
538,524171.37,5446919.15,3,Pinus_contorta,10,1290,22.7,5.53,42.0,0,2
539,524181.43,5446908.14,3,Pinus_contorta,10,1301,24.7,4.85,72.7,0,3
540,524182.85,5446907.66,3,Pinus_contorta,10,1301,24.7,4.85,72.7,0,3
541,524164.65,5446904.36,3,Pinus_contorta,10,1301,24.7,4.85,11.5,0,2
542,524165.26,5446934.49,3,Pinus_contorta,10,1290,22.7,5.53,47.7,0,2
543,524179.04,5446911.47,3,Pinus_contorta,10,1301,24.7,4.85,73.8,0,3
544,524178.57,5446908.3,3,Pinus_contorta,5,1301,24.7,4.85,70.4,0,3
545,524181.43,5446908.14,3,Pinus_contorta,5,1301,24.7,4.85,72.7,0,3
546,524187.93,5446912.9,3,Pinus_contorta,5,1292,24.4,5.61,80.7,0,3
547,524361.63,5446908.29,3,Pinus_contorta,5,1218,21.9,5.89,55.4,0,4
548,524226.8,5446905.97,3,Pinus_contorta,5,1272,23.7,7.36,101.1,0,3
549,524214.05,5446893.88,3,Pinus_contorta,5,1284,24.2,6.29,45.2,0,2
550,524208.17,5446893.24,3,Pinus_contorta,5,1284,24.2,6.29,42.0,0,2
551,524172.51,5446959.81,3,Pinus_contorta,8,1284,22.3,5.35,41.1,0,3
552,524180.45,5446961.82,3,Pinus_contorta,10,1284,22.3,5.35,67.2,0,2
553,524238.87,5446884.86,3,Pinus_contorta,10,1276,25.8,5.51,19.3,0,2
554,524262.78,5446896.37,3,Pinus_contorta,10,1260,22.3,5.22,25.2,0,2
555,524189.97,5446961.67,3,Pinus_contorta,10,1273,23.5,5.41,70.9,0,2
556,524167.51,5446945.39,3,Pinus_contorta,10,1290,22.7,5.53,35.0,0,3
557,524361.88,5446927.47,3,Pinus_contorta,10,1206,23.5,5.75,47.6,0,4
558,524166.08,5446945.87,3,Pinus_contorta,15,1290,22.7,5.53,35.0,0,3
559,524264.37,5446897.64,3,Pinus_contorta,15,1260,22.3,5.22,25.6,0,2
560,524267.23,5446897.48,3,Pinus_contorta,15,1250,21.0,5.84,26.3,0,2
561,524175.58,5446905.15,3,Pinus_contorta,15,1301,24.7,4.85,65.9,0,3
562,524173.54,5446910.6,3,Pinus_contorta,15,1301,24.7,4.85,38.3,0,2
563,524185.68,5446962.3,3,Pinus_contorta,15,1273,23.5,5.41,69.7,0,2
564,524188.54,5446962.14,3,Pinus_contorta,15,1273,23.5,5.41,70.3,0,2
565,524211.46,5446904.73,3,Pinus_contorta,15,1284,24.2,6.29,49.0,0,2
566,524167.35,5446948.41,3,Pinus_contorta,5,1284,22.3,5.35,36.2,0,3
567,524210.98,5446901.55,3,Pinus_contorta,15,1284,24.2,6.29,47.1,0,2
568,524169.87,5446912.15,3,Pinus_contorta,15,1301,24.7,4.85,37.7,0,2
569,524175.37,5446921.9,3,Pinus_contorta,15,1290,22.7,5.53,81.8,0,3
570,524192.83,5446892.0,3,Pinus_contorta,15,1292,24.4,5.61,35.8,0,2
571,524168.94,5446949.68,3,Pinus_contorta,15,1284,22.3,5.35,37.0,0,3
572,524166.9,5446940.13,3,Pinus_contorta,15,1290,22.7,5.53,33.4,0,3
573,524175.68,5446893.43,3,Pinus_contorta,15,1301,24.7,4.85,10.8,0,2
574,524190.24,5446940.55,3,Pinus_contorta,15,1281,23.5,4.72,59.6,0,2
575,524214.05,5446893.88,3,Pinus_contorta,20,1284,24.2,6.29,45.2,0,2
576,524208.17,5446893.24,3,Pinus_contorta,10,1284,24.2,6.29,42.0,0,2
577,524212.62,5446894.36,3,Pinus_contorta,10,1284,24.2,6.29,44.6,0,2
578,524167.51,5446945.39,3,Pinus_contorta,10,1290,22.7,5.53,35.0,0,3
579,524361.55,5446950.29,3,Pinus_contorta,10,1195,21.3,5.46,38.3,0,4
580,524189.15,5446916.79,3,Pinus_contorta,10,1281,23.5,4.72,85.2,0,3
581,524166.08,5446945.87,3,Pinus_contorta,10,1290,22.7,5.53,35.0,0,3
582,524175.05,5446903.03,3,Pinus_contorta,10,1301,24.7,4.85,12.6,0,2
583,524170.5,5446909.94,3,Pinus_contorta,15,1301,24.7,4.85,37.0,0,2
584,524185.68,5446962.3,3,Pinus_contorta,15,1273,23.5,5.41,69.7,0,2
585,524210.98,5446901.55,3,Pinus_contorta,15,1284,24.2,6.29,47.1,0,2
586,524169.92,5446912.11,3,Pinus_contorta,15,1301,24.7,4.85,37.7,0,2
587,524168.57,5446894.17,3,Pinus_contorta,15,1301,24.7,4.85,10.1,0,2
588,524200.5,5446905.36,3,Pinus_contorta,15,1292,24.4,5.61,81.8,0,3
589,524176.5,5446898.01,3,Pinus_contorta,15,1301,24.7,4.85,11.9,0,2
590,524173.81,5446893.8,3,Pinus_contorta,15,1301,24.7,4.85,10.8,0,2
591,524185.68,5446962.3,3,Pinus_contorta,15,1273,23.5,5.41,69.7,0,2
592,524188.54,5446962.14,3,Pinus_contorta,15,1273,23.5,5.41,70.3,0,2
593,524211.46,5446904.73,3,Pinus_contorta,15,1284,24.2,6.29,49.0,0,2
594,524167.35,5446948.41,3,Pinus_contorta,15,1284,22.3,5.35,36.2,0,3
595,524210.98,5446901.55,3,Pinus_contorta,15,1284,24.2,6.29,47.1,0,2
596,524169.92,5446912.11,3,Pinus_contorta,15,1301,24.7,4.85,37.7,0,2
597,524192.83,5446892.0,3,Pinus_contorta,15,1292,24.4,5.61,35.8,0,2
598,524165.52,5446916.77,3,Pinus_contorta,15,1290,22.7,5.53,13.9,0,2
599,524166.9,5446940.13,3,Pinus_contorta,15,1290,22.7,5.53,33.4,0,3
600,524187.43,5446939.94,3,Pinus_contorta,15,1281,23.5,4.72,58.4,0,2
601,524233.15,5446899.94,3,Pinus_contorta,20,1272,23.7,7.36,56.5,0,2
602,524167.51,5446891.44,3,Pinus_contorta,20,1301,24.7,4.85,9.4,0,2
603,524175.66,5446909.41,3,Pinus_contorta,20,1301,24.7,4.85,69.3,0,3
604,524257.86,5446892.08,3,Pinus_contorta,20,1260,22.3,5.22,23.8,0,2
605,524257.86,5446892.08,3,Pinus_contorta,20,1260,22.3,5.22,23.8,0,2
606,524221.88,5446902.0,3,Pinus_contorta,20,1284,24.2,6.29,52.1,0,2
607,524184.23,5446904.41,3,Pinus_contorta,22,1292,24.4,5.61,38.9,0,2
608,524188.94,5446919.25,3,Pinus_contorta,22,1281,23.5,4.72,87.5,0,3
609,524167.9,5446933.78,3,Pinus_contorta,22,1290,22.7,5.53,48.3,0,2
610,524169.25,5446890.89,3,Pinus_contorta,22,1301,24.7,4.85,9.7,0,2
611,524189.47,5446904.89,3,Pinus_contorta,22,1292,24.4,5.61,41.4,0,2
612,524179.89,5446901.66,3,Pinus_contorta,51,1301,24.7,4.85,35.8,0,2
613,524223.86,5446894.01,3,Pinus_contorta,51,1284,24.2,6.29,49.6,0,2
614,524225.93,5446898.46,3,Pinus_contorta,51,1272,23.7,7.36,52.1,0,2
