"treeID","stemID","dbh","genus","species","family"
146,146,2.6,"Hamamelis","virginiana","Hamamelidaceae"
146,31336,2.5,"Hamamelis","virginiana","Hamamelidaceae"
146,36546,2.4,"Hamamelis","virginiana","Hamamelidaceae"
146,38331,2.4,"Hamamelis","virginiana","Hamamelidaceae"
147,147,1.9,"Carpinus","caroliniana","Betulaceae"
147,31337,1.5,"Carpinus","caroliniana","Betulaceae"
148,148,15.5,"Carpinus","caroliniana","Betulaceae"
148,31338,12.7,"Carpinus","caroliniana","Betulaceae"
149,149,5.4,"Amelanchier","arborea","Rosaceae"
149,31339,1.8,"Amelanchier","arborea","Rosaceae"
150,150,1.7,"Carya","cordiformis","Juglandaceae"
150,31340,1.6,"Carya","cordiformis","Juglandaceae"
151,151,1.2,"Lindera","benzoin","Lauraceae"
151,31341,1.2,"Lindera","benzoin","Lauraceae"
151,36547,1.2,"Lindera","benzoin","Lauraceae"
151,38332,1.2,"Lindera","benzoin","Lauraceae"
151,39118,1.1,"Lindera","benzoin","Lauraceae"
152,152,1.8,"Lindera","benzoin","Lauraceae"
152,31342,1.5,"Lindera","benzoin","Lauraceae"
152,36548,1.4,"Lindera","benzoin","Lauraceae"
152,38333,1.2,"Lindera","benzoin","Lauraceae"
152,39119,1.2,"Lindera","benzoin","Lauraceae"
152,39516,1,"Lindera","benzoin","Lauraceae"
153,153,1.3,"Cercis","canadensis","Fabaceae"
153,31343,1.2,"Cercis","canadensis","Fabaceae"
153,36549,1,"Cercis","canadensis","Fabaceae"
154,154,5.2,"Lindera","benzoin","Lauraceae"
154,31344,4.9,"Lindera","benzoin","Lauraceae"
155,155,1.4,"Asimina","triloba","Annonaceae"
155,31345,1.4,"Asimina","triloba","Annonaceae"
156,156,1.1,"Asimina","triloba","Annonaceae"
156,31346,1.1,"Asimina","triloba","Annonaceae"
157,31347,1.9,"Lindera","benzoin","Lauraceae"
158,158,2.5,"Cercis","canadensis","Fabaceae"
158,31348,2.4,"Cercis","canadensis","Fabaceae"
158,36550,1.9,"Cercis","canadensis","Fabaceae"
159,159,1.6,"Lindera","benzoin","Lauraceae"
159,31349,1.5,"Lindera","benzoin","Lauraceae"
160,160,1.5,"Lindera","benzoin","Lauraceae"
160,31350,1.3,"Lindera","benzoin","Lauraceae"
161,161,1.3,"Lindera","benzoin","Lauraceae"
161,31351,1.1,"Lindera","benzoin","Lauraceae"
161,36551,1,"Lindera","benzoin","Lauraceae"
161,38334,1,"Lindera","benzoin","Lauraceae"
161,39120,1,"Lindera","benzoin","Lauraceae"
162,31352,2.4,"Hamamelis","virginiana","Hamamelidaceae"
162,36552,2.3,"Hamamelis","virginiana","Hamamelidaceae"
163,31353,2.6,"Hamamelis","virginiana","Hamamelidaceae"
163,36553,1.1,"Hamamelis","virginiana","Hamamelidaceae"
163,38335,1,"Hamamelis","virginiana","Hamamelidaceae"
164,31354,1.8,"Hamamelis","virginiana","Hamamelidaceae"
165,31355,4.6,"Hamamelis","virginiana","Hamamelidaceae"
165,36554,3.4,"Hamamelis","virginiana","Hamamelidaceae"
165,38336,2.9,"Hamamelis","virginiana","Hamamelidaceae"
165,39121,1.8,"Hamamelis","virginiana","Hamamelidaceae"
165,39517,1.4,"Hamamelis","virginiana","Hamamelidaceae"
165,39750,1.4,"Hamamelis","virginiana","Hamamelidaceae"
166,166,2.5,"Hamamelis","virginiana","Hamamelidaceae"
166,31356,1.7,"Hamamelis","virginiana","Hamamelidaceae"
166,36555,1.6,"Hamamelis","virginiana","Hamamelidaceae"
166,38337,1.4,"Hamamelis","virginiana","Hamamelidaceae"
166,39122,1.4,"Hamamelis","virginiana","Hamamelidaceae"
167,167,7.1,"Hamamelis","virginiana","Hamamelidaceae"
167,31357,6.8,"Hamamelis","virginiana","Hamamelidaceae"
167,36556,1.4,"Hamamelis","virginiana","Hamamelidaceae"
167,38338,1.2,"Hamamelis","virginiana","Hamamelidaceae"
167,39123,1.1,"Hamamelis","virginiana","Hamamelidaceae"
168,168,1.4,"Hamamelis","virginiana","Hamamelidaceae"
168,31358,1,"Hamamelis","virginiana","Hamamelidaceae"
169,169,5.8,"Hamamelis","virginiana","Hamamelidaceae"
169,31359,5.8,"Hamamelis","virginiana","Hamamelidaceae"
169,36557,3.4,"Hamamelis","virginiana","Hamamelidaceae"
169,38339,1.9,"Hamamelis","virginiana","Hamamelidaceae"
170,31360,4.9,"Hamamelis","virginiana","Hamamelidaceae"
170,36558,4.3,"Hamamelis","virginiana","Hamamelidaceae"
170,38340,2.6,"Hamamelis","virginiana","Hamamelidaceae"
170,39124,1.9,"Hamamelis","virginiana","Hamamelidaceae"
170,39518,1.8,"Hamamelis","virginiana","Hamamelidaceae"
170,39751,1.8,"Hamamelis","virginiana","Hamamelidaceae"
171,171,2.8,"Hamamelis","virginiana","Hamamelidaceae"
171,31361,2.5,"Hamamelis","virginiana","Hamamelidaceae"
171,36559,1.4,"Hamamelis","virginiana","Hamamelidaceae"
171,38341,1.4,"Hamamelis","virginiana","Hamamelidaceae"
172,31362,5.1,"Hamamelis","virginiana","Hamamelidaceae"
172,36560,3.6,"Hamamelis","virginiana","Hamamelidaceae"
172,38342,1.2,"Hamamelis","virginiana","Hamamelidaceae"
173,173,5.8,"Hamamelis","virginiana","Hamamelidaceae"
173,31363,5,"Hamamelis","virginiana","Hamamelidaceae"
173,36561,4.9,"Hamamelis","virginiana","Hamamelidaceae"
173,38343,1.6,"Hamamelis","virginiana","Hamamelidaceae"
173,39125,1.2,"Hamamelis","virginiana","Hamamelidaceae"
174,174,4.8,"Hamamelis","virginiana","Hamamelidaceae"
174,31364,1.6,"Hamamelis","virginiana","Hamamelidaceae"
175,175,4.2,"Hamamelis","virginiana","Hamamelidaceae"
175,31365,4,"Hamamelis","virginiana","Hamamelidaceae"
175,36562,3.7,"Hamamelis","virginiana","Hamamelidaceae"
175,38344,1.9,"Hamamelis","virginiana","Hamamelidaceae"
176,176,3.2,"Hamamelis","virginiana","Hamamelidaceae"
176,31366,3,"Hamamelis","virginiana","Hamamelidaceae"
176,36563,1.6,"Hamamelis","virginiana","Hamamelidaceae"
176,38345,1.4,"Hamamelis","virginiana","Hamamelidaceae"
176,39126,1.4,"Hamamelis","virginiana","Hamamelidaceae"
176,39519,1.3,"Hamamelis","virginiana","Hamamelidaceae"
177,177,4.3,"Hamamelis","virginiana","Hamamelidaceae"
177,31367,4.2,"Hamamelis","virginiana","Hamamelidaceae"
177,36564,3.2,"Hamamelis","virginiana","Hamamelidaceae"
178,31368,4.5,"Hamamelis","virginiana","Hamamelidaceae"
178,36565,2.1,"Hamamelis","virginiana","Hamamelidaceae"
178,38346,1.7,"Hamamelis","virginiana","Hamamelidaceae"
178,39127,1.4,"Hamamelis","virginiana","Hamamelidaceae"
178,39520,1.3,"Hamamelis","virginiana","Hamamelidaceae"
179,179,5.2,"Hamamelis","virginiana","Hamamelidaceae"
179,31369,2,"Hamamelis","virginiana","Hamamelidaceae"
179,36566,1.5,"Hamamelis","virginiana","Hamamelidaceae"
179,38347,1.2,"Hamamelis","virginiana","Hamamelidaceae"
180,180,2.5,"Hamamelis","virginiana","Hamamelidaceae"
180,31370,2,"Hamamelis","virginiana","Hamamelidaceae"
180,36567,1.3,"Hamamelis","virginiana","Hamamelidaceae"
181,181,6.8,"Carpinus","caroliniana","Betulaceae"
181,31371,6,"Carpinus","caroliniana","Betulaceae"
182,182,5.5,"Carpinus","caroliniana","Betulaceae"
182,31372,2,"Carpinus","caroliniana","Betulaceae"
183,31373,1.6,"Carpinus","caroliniana","Betulaceae"
184,184,7.4,"Hamamelis","virginiana","Hamamelidaceae"
184,31374,4.8,"Hamamelis","virginiana","Hamamelidaceae"
184,36568,3.9,"Hamamelis","virginiana","Hamamelidaceae"
184,38348,2.9,"Hamamelis","virginiana","Hamamelidaceae"
184,39128,2.5,"Hamamelis","virginiana","Hamamelidaceae"
184,39521,1.7,"Hamamelis","virginiana","Hamamelidaceae"
185,185,13.4,"Carya","tomentosa","Juglandaceae"
185,31375,11.8,"Carya","tomentosa","Juglandaceae"
186,186,1.3,"Rosa","multiflora","Rosaceae"
186,31376,1,"Rosa","multiflora","Rosaceae"
187,187,1.3,"Prunus","avium","Rosaceae"
187,31377,1.1,"Prunus","avium","Rosaceae"
188,188,6.1,"Viburnum","prunifolium","Adoxaceae"
188,31378,4.8,"Viburnum","prunifolium","Adoxaceae"
189,189,1,"Lindera","benzoin","Lauraceae"
189,31379,1,"Lindera","benzoin","Lauraceae"
190,190,3.8,"Cercis","canadensis","Fabaceae"
190,31380,3.5,"Cercis","canadensis","Fabaceae"
190,36569,2.7,"Cercis","canadensis","Fabaceae"
190,38349,2,"Cercis","canadensis","Fabaceae"
191,191,1.9,"Lindera","benzoin","Lauraceae"
191,31381,1.8,"Lindera","benzoin","Lauraceae"
191,36570,1.5,"Lindera","benzoin","Lauraceae"
191,38350,1.4,"Lindera","benzoin","Lauraceae"
191,39129,1,"Lindera","benzoin","Lauraceae"
192,192,1.3,"Lindera","benzoin","Lauraceae"
192,31382,1,"Lindera","benzoin","Lauraceae"
193,193,1.4,"Nyssa","sylvatica","Nyssaceae"
193,31383,1.1,"Nyssa","sylvatica","Nyssaceae"
194,194,1.5,"Carpinus","caroliniana","Betulaceae"
194,31384,1.2,"Carpinus","caroliniana","Betulaceae"
195,195,2.3,"Carpinus","caroliniana","Betulaceae"
195,31385,1.7,"Carpinus","caroliniana","Betulaceae"
196,196,1.4,"Carpinus","caroliniana","Betulaceae"
196,31386,1.3,"Carpinus","caroliniana","Betulaceae"
197,197,6.3,"Hamamelis","virginiana","Hamamelidaceae"
197,31387,1.5,"Hamamelis","virginiana","Hamamelidaceae"
197,36571,1.5,"Hamamelis","virginiana","Hamamelidaceae"
197,38351,1.3,"Hamamelis","virginiana","Hamamelidaceae"
197,39130,1.1,"Hamamelis","virginiana","Hamamelidaceae"
197,39522,1,"Hamamelis","virginiana","Hamamelidaceae"
197,39752,6.1,"Hamamelis","virginiana","Hamamelidaceae"
197,39887,4.8,"Hamamelis","virginiana","Hamamelidaceae"
197,39975,4.4,"Hamamelis","virginiana","Hamamelidaceae"
197,40036,3.9,"Hamamelis","virginiana","Hamamelidaceae"
197,40079,3.5,"Hamamelis","virginiana","Hamamelidaceae"
197,40111,2.2,"Hamamelis","virginiana","Hamamelidaceae"
197,40134,1.8,"Hamamelis","virginiana","Hamamelidaceae"
197,40150,1.6,"Hamamelis","virginiana","Hamamelidaceae"
198,198,4,"Hamamelis","virginiana","Hamamelidaceae"
198,31388,1.1,"Hamamelis","virginiana","Hamamelidaceae"
198,36572,1.1,"Hamamelis","virginiana","Hamamelidaceae"
198,38352,3.6,"Hamamelis","virginiana","Hamamelidaceae"
198,39131,3.4,"Hamamelis","virginiana","Hamamelidaceae"
198,39523,2.7,"Hamamelis","virginiana","Hamamelidaceae"
198,39753,2.6,"Hamamelis","virginiana","Hamamelidaceae"
198,39888,2.2,"Hamamelis","virginiana","Hamamelidaceae"
198,39976,2.1,"Hamamelis","virginiana","Hamamelidaceae"
198,40037,1.7,"Hamamelis","virginiana","Hamamelidaceae"
198,40080,1.5,"Hamamelis","virginiana","Hamamelidaceae"
199,31389,2.9,"Cercis","canadensis","Fabaceae"
199,36573,1.4,"Cercis","canadensis","Fabaceae"
199,38353,1.3,"Cercis","canadensis","Fabaceae"
199,39132,1.1,"Cercis","canadensis","Fabaceae"
200,200,2,"Lindera","benzoin","Lauraceae"
200,31390,1.5,"Lindera","benzoin","Lauraceae"
200,36574,1.2,"Lindera","benzoin","Lauraceae"
200,38354,1.1,"Lindera","benzoin","Lauraceae"
201,201,1.3,"Lindera","benzoin","Lauraceae"
201,31391,1.2,"Lindera","benzoin","Lauraceae"
201,36575,1,"Lindera","benzoin","Lauraceae"
202,202,1.9,"Carpinus","caroliniana","Betulaceae"
202,31392,1.8,"Carpinus","caroliniana","Betulaceae"
203,203,3.8,"Carpinus","caroliniana","Betulaceae"
203,31393,3.7,"Carpinus","caroliniana","Betulaceae"
204,204,1.2,"Carpinus","caroliniana","Betulaceae"
204,31394,1.1,"Carpinus","caroliniana","Betulaceae"
205,205,3.5,"Hamamelis","virginiana","Hamamelidaceae"
205,31395,3.1,"Hamamelis","virginiana","Hamamelidaceae"
206,206,6.3,"Hamamelis","virginiana","Hamamelidaceae"
206,31396,1.2,"Hamamelis","virginiana","Hamamelidaceae"
206,36576,1.2,"Hamamelis","virginiana","Hamamelidaceae"
206,38355,1.1,"Hamamelis","virginiana","Hamamelidaceae"
206,39133,1,"Hamamelis","virginiana","Hamamelidaceae"
206,39524,5.3,"Hamamelis","virginiana","Hamamelidaceae"
206,39754,4.5,"Hamamelis","virginiana","Hamamelidaceae"
206,39889,3.2,"Hamamelis","virginiana","Hamamelidaceae"
206,39977,2.5,"Hamamelis","virginiana","Hamamelidaceae"
206,40038,1.4,"Hamamelis","virginiana","Hamamelidaceae"
206,40081,1.4,"Hamamelis","virginiana","Hamamelidaceae"
206,40112,1.3,"Hamamelis","virginiana","Hamamelidaceae"
206,40135,1.3,"Hamamelis","virginiana","Hamamelidaceae"
207,207,3.3,"Hamamelis","virginiana","Hamamelidaceae"
207,31397,2.2,"Hamamelis","virginiana","Hamamelidaceae"
207,36577,1.6,"Hamamelis","virginiana","Hamamelidaceae"
207,38356,1.6,"Hamamelis","virginiana","Hamamelidaceae"
207,39134,1.4,"Hamamelis","virginiana","Hamamelidaceae"
207,39525,1.2,"Hamamelis","virginiana","Hamamelidaceae"
207,39755,1,"Hamamelis","virginiana","Hamamelidaceae"
208,208,2.4,"Carpinus","caroliniana","Betulaceae"
208,31398,1,"Carpinus","caroliniana","Betulaceae"
209,209,1.5,"Lindera","benzoin","Lauraceae"
209,31399,1,"Lindera","benzoin","Lauraceae"
210,210,1.4,"Lindera","benzoin","Lauraceae"
210,31400,1.4,"Lindera","benzoin","Lauraceae"
211,31401,6.4,"Cercis","canadensis","Fabaceae"
211,36578,1.4,"Cercis","canadensis","Fabaceae"
212,212,1.4,"Lindera","benzoin","Lauraceae"
212,31402,1.3,"Lindera","benzoin","Lauraceae"
212,36579,1.2,"Lindera","benzoin","Lauraceae"
212,38357,1.1,"Lindera","benzoin","Lauraceae"
213,213,1.5,"Lindera","benzoin","Lauraceae"
213,31403,1.4,"Lindera","benzoin","Lauraceae"
213,36580,1.2,"Lindera","benzoin","Lauraceae"
213,38358,1.2,"Lindera","benzoin","Lauraceae"
214,214,1.7,"Lindera","benzoin","Lauraceae"
214,31404,1.4,"Lindera","benzoin","Lauraceae"
215,215,2.8,"Carpinus","caroliniana","Betulaceae"
215,31405,2.3,"Carpinus","caroliniana","Betulaceae"
215,36581,1.4,"Carpinus","caroliniana","Betulaceae"
216,216,2,"Lindera","benzoin","Lauraceae"
216,31406,1.9,"Lindera","benzoin","Lauraceae"
216,36582,1.1,"Lindera","benzoin","Lauraceae"
216,38359,1.1,"Lindera","benzoin","Lauraceae"
217,217,1,"Lindera","benzoin","Lauraceae"
217,31407,1,"Lindera","benzoin","Lauraceae"
218,218,1.4,"Lindera","benzoin","Lauraceae"
218,31408,1.2,"Lindera","benzoin","Lauraceae"
218,36583,1.2,"Lindera","benzoin","Lauraceae"
218,38360,1.1,"Lindera","benzoin","Lauraceae"
218,39135,1,"Lindera","benzoin","Lauraceae"
219,219,1.5,"Lindera","benzoin","Lauraceae"
219,31409,1.3,"Lindera","benzoin","Lauraceae"
219,36584,1.1,"Lindera","benzoin","Lauraceae"
220,220,1.6,"Lindera","benzoin","Lauraceae"
220,31410,1.5,"Lindera","benzoin","Lauraceae"
220,36585,1.3,"Lindera","benzoin","Lauraceae"
220,38361,1.2,"Lindera","benzoin","Lauraceae"
220,39136,1.2,"Lindera","benzoin","Lauraceae"
221,221,66.7,"Liriodendron","tulipifera","Magnoliaceae"
221,31411,57.9,"Liriodendron","tulipifera","Magnoliaceae"
221,36586,26.8,"Liriodendron","tulipifera","Magnoliaceae"
222,222,1.2,"Lindera","benzoin","Lauraceae"
222,31412,1.2,"Lindera","benzoin","Lauraceae"
222,36587,1.1,"Lindera","benzoin","Lauraceae"
223,223,2.6,"Carpinus","caroliniana","Betulaceae"
223,31413,2.1,"Carpinus","caroliniana","Betulaceae"
223,36588,1.5,"Carpinus","caroliniana","Betulaceae"
224,224,1.9,"Lindera","benzoin","Lauraceae"
224,31414,1.7,"Lindera","benzoin","Lauraceae"
224,36589,1.1,"Lindera","benzoin","Lauraceae"
224,38362,1,"Lindera","benzoin","Lauraceae"
225,225,9.8,"Carpinus","caroliniana","Betulaceae"
225,31415,7.8,"Carpinus","caroliniana","Betulaceae"
226,226,2.2,"Liriodendron","tulipifera","Magnoliaceae"
226,31416,2,"Liriodendron","tulipifera","Magnoliaceae"
226,36590,1.5,"Liriodendron","tulipifera","Magnoliaceae"
227,227,7.7,"Hamamelis","virginiana","Hamamelidaceae"
227,31417,7.1,"Hamamelis","virginiana","Hamamelidaceae"
227,36591,6.1,"Hamamelis","virginiana","Hamamelidaceae"
227,38363,4,"Hamamelis","virginiana","Hamamelidaceae"
227,39137,1.6,"Hamamelis","virginiana","Hamamelidaceae"
227,39526,1.5,"Hamamelis","virginiana","Hamamelidaceae"
227,39756,1.2,"Hamamelis","virginiana","Hamamelidaceae"
227,39890,1.2,"Hamamelis","virginiana","Hamamelidaceae"
227,39978,1,"Hamamelis","virginiana","Hamamelidaceae"
228,228,6,"Hamamelis","virginiana","Hamamelidaceae"
228,31418,5.8,"Hamamelis","virginiana","Hamamelidaceae"
229,229,3.7,"Hamamelis","virginiana","Hamamelidaceae"
229,31419,3.5,"Hamamelis","virginiana","Hamamelidaceae"
229,36592,2.5,"Hamamelis","virginiana","Hamamelidaceae"
229,38364,1.5,"Hamamelis","virginiana","Hamamelidaceae"
230,230,4.7,"Lindera","benzoin","Lauraceae"
230,31420,3.6,"Lindera","benzoin","Lauraceae"
231,231,1.6,"Lindera","benzoin","Lauraceae"
231,31421,1.4,"Lindera","benzoin","Lauraceae"
232,232,1.6,"Lindera","benzoin","Lauraceae"
232,31422,1.6,"Lindera","benzoin","Lauraceae"
233,233,1.4,"Lindera","benzoin","Lauraceae"
233,31423,1.4,"Lindera","benzoin","Lauraceae"
234,234,1.9,"Lindera","benzoin","Lauraceae"
234,31424,1.9,"Lindera","benzoin","Lauraceae"
234,36593,1.7,"Lindera","benzoin","Lauraceae"
234,38365,1.4,"Lindera","benzoin","Lauraceae"
234,39138,1.1,"Lindera","benzoin","Lauraceae"
235,235,1.7,"Lindera","benzoin","Lauraceae"
235,31425,1.6,"Lindera","benzoin","Lauraceae"
236,236,1.8,"Lindera","benzoin","Lauraceae"
236,31426,1.5,"Lindera","benzoin","Lauraceae"
236,36594,1,"Lindera","benzoin","Lauraceae"
237,31427,5,"Liriodendron","tulipifera","Magnoliaceae"
237,36595,2.7,"Liriodendron","tulipifera","Magnoliaceae"
238,238,51.5,"Quercus","rubra","Fagaceae"
238,31428,47.7,"Quercus","rubra","Fagaceae"
239,239,2,"Viburnum","prunifolium","Adoxaceae"
239,31429,1.9,"Viburnum","prunifolium","Adoxaceae"
240,240,16.6,"Acer","rubrum","Sapindaceae"
241,31431,3.3,"Cercis","canadensis","Fabaceae"
242,242,17.8,"Acer","rubrum","Sapindaceae"
242,41347,9.9,"Acer","rubrum","Sapindaceae"
243,243,1.5,"Asimina","triloba","Annonaceae"
243,31432,1,"Asimina","triloba","Annonaceae"
244,244,12.3,"Liriodendron","tulipifera","Magnoliaceae"
245,245,5.6,"Carya","glabra","Juglandaceae"
246,246,6.5,"Nyssa","sylvatica","Nyssaceae"
247,247,17.3,"Nyssa","sylvatica","Nyssaceae"
248,248,6.1,"Diospyros","virginiana","Ebenaceae"
249,249,7.6,"Viburnum","prunifolium","Adoxaceae"
249,31433,6.7,"Viburnum","prunifolium","Adoxaceae"
249,36596,5.4,"Viburnum","prunifolium","Adoxaceae"
250,250,1.3,"Lindera","benzoin","Lauraceae"
250,31434,1,"Lindera","benzoin","Lauraceae"
251,251,1.6,"Lindera","benzoin","Lauraceae"
251,31435,1.4,"Lindera","benzoin","Lauraceae"
251,36597,1.2,"Lindera","benzoin","Lauraceae"
252,252,2.1,"Lindera","benzoin","Lauraceae"
252,31436,1.6,"Lindera","benzoin","Lauraceae"
253,253,1.4,"Lindera","benzoin","Lauraceae"
253,31437,1.3,"Lindera","benzoin","Lauraceae"
253,36598,1,"Lindera","benzoin","Lauraceae"
254,254,1.2,"Lindera","benzoin","Lauraceae"
254,31438,1,"Lindera","benzoin","Lauraceae"
255,255,1.6,"Lindera","benzoin","Lauraceae"
255,31439,1.3,"Lindera","benzoin","Lauraceae"
256,256,1.9,"Lindera","benzoin","Lauraceae"
256,31440,1.4,"Lindera","benzoin","Lauraceae"
257,257,1.6,"Lindera","benzoin","Lauraceae"
257,31441,1.3,"Lindera","benzoin","Lauraceae"
258,258,1.2,"Lindera","benzoin","Lauraceae"
258,31442,1.1,"Lindera","benzoin","Lauraceae"
258,36599,1,"Lindera","benzoin","Lauraceae"
259,259,1.2,"Lindera","benzoin","Lauraceae"
259,31443,1.1,"Lindera","benzoin","Lauraceae"
260,260,1.8,"Lindera","benzoin","Lauraceae"
260,31444,1.5,"Lindera","benzoin","Lauraceae"
260,36600,1.1,"Lindera","benzoin","Lauraceae"
261,261,1.2,"Lindera","benzoin","Lauraceae"
261,31445,1,"Lindera","benzoin","Lauraceae"
262,262,1.3,"Lindera","benzoin","Lauraceae"
262,31446,1.3,"Lindera","benzoin","Lauraceae"
262,36601,1.1,"Lindera","benzoin","Lauraceae"
262,38366,1,"Lindera","benzoin","Lauraceae"
263,263,3.1,"Lindera","benzoin","Lauraceae"
263,31447,1.1,"Lindera","benzoin","Lauraceae"
263,36602,1.1,"Lindera","benzoin","Lauraceae"
263,38367,1,"Lindera","benzoin","Lauraceae"
263,39139,1,"Lindera","benzoin","Lauraceae"
263,39527,1,"Lindera","benzoin","Lauraceae"
263,39757,2,"Lindera","benzoin","Lauraceae"
263,39891,1.9,"Lindera","benzoin","Lauraceae"
263,39979,1.9,"Lindera","benzoin","Lauraceae"
263,40039,1.6,"Lindera","benzoin","Lauraceae"
263,40082,1.5,"Lindera","benzoin","Lauraceae"
263,40113,1.4,"Lindera","benzoin","Lauraceae"
263,40136,1.3,"Lindera","benzoin","Lauraceae"
263,40151,1.2,"Lindera","benzoin","Lauraceae"
264,264,1.1,"Lindera","benzoin","Lauraceae"
264,31448,1.1,"Lindera","benzoin","Lauraceae"
265,265,2.4,"Lonicera","maackii","Caprifoliaceae"
265,31449,2,"Lonicera","maackii","Caprifoliaceae"
266,266,2,"Lindera","benzoin","Lauraceae"
266,31450,1.1,"Lindera","benzoin","Lauraceae"
267,267,1.1,"Lindera","benzoin","Lauraceae"
267,31451,1,"Lindera","benzoin","Lauraceae"
268,268,1.1,"Lindera","benzoin","Lauraceae"
268,31452,1.1,"Lindera","benzoin","Lauraceae"
269,269,1.7,"Lindera","benzoin","Lauraceae"
269,31453,1.5,"Lindera","benzoin","Lauraceae"
269,36603,1.3,"Lindera","benzoin","Lauraceae"
269,38368,1.1,"Lindera","benzoin","Lauraceae"
270,270,1.3,"Carpinus","caroliniana","Betulaceae"
270,31454,1.3,"Carpinus","caroliniana","Betulaceae"
271,271,1.2,"Lindera","benzoin","Lauraceae"
271,31455,1.1,"Lindera","benzoin","Lauraceae"
272,272,2,"Lindera","benzoin","Lauraceae"
272,31456,1.9,"Lindera","benzoin","Lauraceae"
272,36604,1.4,"Lindera","benzoin","Lauraceae"
272,38369,1,"Lindera","benzoin","Lauraceae"
273,273,1.5,"Lindera","benzoin","Lauraceae"
273,31457,1.4,"Lindera","benzoin","Lauraceae"
274,274,2,"Lindera","benzoin","Lauraceae"
274,31458,1.6,"Lindera","benzoin","Lauraceae"
274,36605,1.2,"Lindera","benzoin","Lauraceae"
275,275,1.7,"Lindera","benzoin","Lauraceae"
275,31459,1.6,"Lindera","benzoin","Lauraceae"
276,276,2.8,"Lindera","benzoin","Lauraceae"
276,31460,2.4,"Lindera","benzoin","Lauraceae"
276,36606,2,"Lindera","benzoin","Lauraceae"
276,38370,1.6,"Lindera","benzoin","Lauraceae"
277,277,1.7,"Lindera","benzoin","Lauraceae"
277,31461,1.3,"Lindera","benzoin","Lauraceae"
277,36607,1.2,"Lindera","benzoin","Lauraceae"
277,38371,1.2,"Lindera","benzoin","Lauraceae"
277,39140,1,"Lindera","benzoin","Lauraceae"
278,278,5.8,"Amelanchier","arborea","Rosaceae"
278,31462,2.2,"Amelanchier","arborea","Rosaceae"
278,36608,1.6,"Amelanchier","arborea","Rosaceae"
279,279,1.6,"Lindera","benzoin","Lauraceae"
279,31463,1.3,"Lindera","benzoin","Lauraceae"
280,280,2.3,"Lindera","benzoin","Lauraceae"
280,31464,1.8,"Lindera","benzoin","Lauraceae"
280,36609,1.6,"Lindera","benzoin","Lauraceae"
280,38372,1.1,"Lindera","benzoin","Lauraceae"
281,281,1.4,"Lindera","benzoin","Lauraceae"
281,31465,1.2,"Lindera","benzoin","Lauraceae"
281,36610,1.1,"Lindera","benzoin","Lauraceae"
282,282,1.4,"Lindera","benzoin","Lauraceae"
282,31466,1.1,"Lindera","benzoin","Lauraceae"
282,36611,1,"Lindera","benzoin","Lauraceae"
283,283,2,"Carpinus","caroliniana","Betulaceae"
283,31467,1.5,"Carpinus","caroliniana","Betulaceae"
284,284,1.2,"Carpinus","caroliniana","Betulaceae"
284,31468,1,"Carpinus","caroliniana","Betulaceae"
285,285,1.1,"Carpinus","caroliniana","Betulaceae"
285,31469,1.1,"Carpinus","caroliniana","Betulaceae"
285,36612,1,"Carpinus","caroliniana","Betulaceae"
286,286,1.4,"Carpinus","caroliniana","Betulaceae"
286,31470,1,"Carpinus","caroliniana","Betulaceae"
287,287,2,"Lindera","benzoin","Lauraceae"
287,31471,1.6,"Lindera","benzoin","Lauraceae"
287,36613,1.5,"Lindera","benzoin","Lauraceae"
288,288,2.2,"Lindera","benzoin","Lauraceae"
288,31472,1.7,"Lindera","benzoin","Lauraceae"
288,36614,1.2,"Lindera","benzoin","Lauraceae"
288,38373,1.1,"Lindera","benzoin","Lauraceae"
289,289,2.2,"Lindera","benzoin","Lauraceae"
289,31473,2.1,"Lindera","benzoin","Lauraceae"
289,36615,1.9,"Lindera","benzoin","Lauraceae"
290,290,2.4,"Lindera","benzoin","Lauraceae"
